চাকুর,0.200000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.400000,0.200000,0.200000,0.000000,0.000000,0.400000
কুলিয়া,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.166667,0.000000,0.166667,0.166667,0.000000,0.000000,0.166667,0.166667,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667
গঙগাজলঘাটি,0.100000,0.100000,0.100000,0.100000,0.100000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.300000,0.200000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.100000,0.000000,0.100000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.100000,0.100000,0.300000,0.300000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000
কালামদান,0.125000,0.250000,0.250000,0.000000,0.000000,0.000000,0.125000,0.000000,0.125000,0.125000,0.000000,0.000000,0.125000,0.125000,0.250000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.125000,0.125000,0.250000,0.250000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000
আনাইপুর,0.142857,0.142857,0.142857,0.142857,0.142857,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.114286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.142857,0.285714,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.285714
দুবাখোকশান,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.100000,0.290000,0.300000,0.000000,0.100000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.100000,0.190000,0.200000,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000,0.100000,0.100000,0.000000,0.100000,0.200000,0.100000,0.290000,0.300000,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000
কাশীপুর,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.271429,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.285714
কারাজগ্রাম,0.100000,0.200000,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000,0.100000,0.100000,0.000000,0.000000,0.100000,0.100000,0.300000,0.200000,0.000000,0.100000,0.100000,0.000000,0.000000,0.100000,0.100000,0.100000,0.000000,0.000000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,0.000000,0.100000,0.200000
কুসুমবা,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.285714,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.285714,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857
আরগারি,0.166667,0.166667,0.166667,0.166667,0.166667,0.000000,0.166667,0.000000,0.166667,0.000000,0.000000,0.000000,0.166667,0.000000,0.333333,0.333333,0.166667,0.000000,0.000000,0.166667,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.333333,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667
জেপি,0.250000,0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.000000,0.250000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
জয়্পুল,0.166667,0.166667,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.166667,0.166667,0.000000,0.000000,0.166667,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.166667,0.166667
আনুলিয়া,0.142857,0.142857,0.142857,0.142857,0.142857,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.114286,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857,0.285714,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857
ধামুয়া,0.166667,0.150000,0.166667,0.000000,0.000000,0.166667,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.166667,0.166667,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667
দুর্গাপুর,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.111111,0.111111,0.000000,0.000000,0.111111,0.222222,0.222222,0.111111,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.222222,0.111111,0.000000,0.000000,0.000000,0.111111,0.222222,0.111111,0.111111,0.000000,0.000000,0.333333
গোদরা,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000
দিগনগার,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.285714,0.285714,0.285714,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285714,0.285714,0.257143,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857
আঞ্চনা,0.166667,0.166667,0.166667,0.166667,0.166667,0.000000,0.166667,0.000000,0.166667,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.166667,0.033333,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.166667,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.333333,0.333333,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000
কালপানি,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.285714,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.285714,0.257143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000
কুলুট,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.200000
দিনবাজার,0.125000,0.250000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.100000,0.000000,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.000000,0.125000,0.125000,0.250000,0.125000,0.000000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.125000,0.125000,0.000000,0.000000,0.125000
ঘলপুকুরিয়া,0.100000,0.200000,0.200000,0.100000,0.000000,0.100000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.100000,0.100000,0.200000,0.200000,0.100000,0.000000,0.000000,0.100000,0.100000,0.200000,0.100000,0.000000,0.000000,0.100000,0.300000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.200000,0.100000,0.100000,0.000000,0.000000,0.200000,0.300000,0.300000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,0.000000,0.000000,0.100000
দেবকুন্দা,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.111111,0.000000,0.222222,0.222222,0.000000,0.000000,0.000000,0.111111,0.000000,0.222222,0.222222,0.000000,0.000000,0.111111,0.222222,0.111111,0.111111,0.088889,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.111111,0.222222,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000
কুড়িপাড়া,0.125000,0.125000,0.125000,0.000000,0.000000,0.000000,0.125000,0.125000,0.250000,0.125000,0.000000,0.000000,0.125000,0.250000,0.250000,0.250000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.250000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.250000,0.250000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000
তালদি,0.200000,0.200000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.400000,0.400000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000
কুম্রুল,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.285714,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857
গড়িয়াহাট,0.125000,0.250000,0.250000,0.125000,0.125000,0.000000,0.125000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.250000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.125000,0.125000,0.000000,0.000000,0.125000,0.250000,0.125000,0.125000,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.000000,0.000000,0.125000,0.000000,0.250000,0.250000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000
কুমাদোল,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.285714,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.285714,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.000000
অনুর,0.250000,0.250000,0.250000,0.250000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.250000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.250000,0.000000,0.000000,0.250000
কাউরো,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000
জলকুল,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.200000
আহমদপুর,0.142857,0.142857,0.142857,0.142857,0.142857,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.142857,0.142857,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.285714,0.142857,0.285714,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.285714
অথপুর,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.180000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.400000,0.200000,0.200000,0.000000,0.000000,0.400000
জয়নগর,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000,0.200000,0.200000,0.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.400000,0.400000,0.200000,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000
গোবিন্দপুর,0.100000,0.200000,0.200000,0.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.300000,0.300000,0.180000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.100000,0.200000,0.100000,0.100000,0.000000,0.000000,0.300000
কেশপুর,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.166667,0.000000,0.166667,0.166667,0.000000,0.000000,0.166667,0.166667,0.150000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.333333,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.333333,0.166667,0.166667,0.000000,0.000000,0.333333
দাদপুর,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.333333,0.166667,0.166667,0.000000,0.000000,0.333333
দুমচিপাড়া,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.222222,0.222222,0.000000,0.111111,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.222222,0.222222,0.222222,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.333333,0.333333,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000
গরুবাথন,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.285714,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.285714,0.285714,0.257143,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.285714,0.128571
টিকিয়াপাড়া,0.100000,0.200000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.300000,0.300000,0.100000,0.000000,0.000000,0.100000,0.000000,0.200000,0.200000,0.100000,0.000000,0.100000,0.200000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.300000,0.300000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000
গানারা,0.166667,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.333333,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667
তারাহাট,0.142857,0.142857,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000
ডোরাদাবাড়ি,0.100000,0.200000,0.200000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.200000,0.100000,0.000000,0.000000,0.100000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.100000,0.300000,0.300000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000
তেঘরী,0.200000,0.200000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.400000,0.400000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.200000
কানরিয়া,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.142857,0.285714,0.285714,0.114286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.285714,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857
খগেনহাট,0.142857,0.128571,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.142857,0.128571,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.285714,0.142857,0.257143,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.285714,0.000000,0.285714,0.285714,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000
জাঙগিপাড়া,0.111111,0.222222,0.111111,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.111111,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.222222,0.222222,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.333333,0.333333,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000
গোরামহল,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.285714,0.142857,0.285714,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.000000,0.000000,0.285714,0.000000
দেউলপুর,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.285714,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.285714,0.142857,0.142857,0.000000,0.000000,0.285714
কোনারপুর,0.125000,0.250000,0.250000,0.000000,0.000000,0.000000,0.125000,0.000000,0.125000,0.125000,0.000000,0.125000,0.250000,0.125000,0.250000,0.250000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.250000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.125000,0.125000,0.000000,0.000000,0.250000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.250000,0.125000,0.125000,0.000000,0.000000,0.250000
জোড়াসাঁকো,0.111111,0.222222,0.111111,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.222222,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.222222,0.222222,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.222222,0.222222,0.000000,0.111111,0.000000,0.111111,0.000000,0.111111,0.111111,0.111111,0.111111,0.222222,0.111111
